image_id,score2,score3,score4,score5,score6,score7,score8,score9,score10,score11
621641,0,1,9,24,82,61,29,9,4,1
912992,2,10,20,48,53,23,5,7,3,1
891849,4,7,11,29,62,41,16,5,1,0
726921,1,6,26,52,92,36,14,3,1,0
707178,1,7,16,33,60,24,4,6,2,0
813270,0,5,8,26,65,46,10,6,3,2
721263,5,2,10,30,53,52,28,14,5,1
537155,0,7,13,47,50,13,3,1,0,0
13491,28,34,29,49,31,9,6,0,1,1
886480,2,9,7,60,103,36,7,2,1,0
584558,1,1,6,39,61,48,23,4,4,1
258252,0,9,23,48,95,61,32,16,11,2
95638,0,4,11,24,61,64,60,35,9,13
769601,1,1,2,20,40,32,26,8,1,2
457045,0,0,4,15,48,58,54,29,17,6
710763,2,2,5,8,38,57,45,32,13,5
547499,1,4,7,43,61,22,8,3,0,2
787957,2,5,12,39,78,38,14,5,3,2
73916,9,12,28,46,37,19,5,5,1,1
371266,1,3,10,44,84,42,19,5,2,2
625178,2,7,11,63,61,45,16,11,8,3
821852,27,35,40,54,23,3,1,3,0,2
286773,1,0,5,29,74,48,25,6,3,0
38700,15,20,43,61,45,26,4,4,2,2
807304,0,0,1,4,21,38,45,40,29,16
302785,0,0,11,23,49,54,49,17,8,7
56807,0,1,1,9,32,37,47,40,15,12
337376,0,0,1,14,31,49,45,20,14,5
253625,1,2,7,14,43,58,41,20,16,10
206229,19,18,48,81,72,21,5,2,0,0
387810,0,8,15,38,105,106,72,40,12,5
34348,12,9,19,44,46,33,14,8,4,2
687032,0,2,9,18,61,58,18,8,2,1
622654,1,3,17,52,97,25,11,5,1,0
660912,8,3,17,36,89,60,38,16,7,0
79039,7,7,29,72,86,36,18,6,3,1
784128,0,3,8,35,81,44,17,2,1,2
135691,1,1,6,24,66,51,20,3,2,0
623532,3,6,16,62,56,26,12,1,2,0
496,26,20,33,24,17,10,7,7,2,3
936159,2,2,14,37,86,47,14,3,1,1
95143,1,6,22,55,85,55,17,7,10,2
194067,1,11,10,46,112,62,26,5,4,2
853181,2,5,20,19,71,55,18,5,1,0
11368,0,6,11,36,62,36,26,12,5,2
946458,4,10,13,39,52,26,8,1,1,2
490333,5,1,7,38,61,46,15,14,4,1
251224,8,10,53,84,76,20,4,4,1,0
33860,0,2,4,8,31,34,22,7,2,1
125733,4,10,37,87,72,35,14,6,0,0
483177,0,1,11,37,85,27,6,2,2,1
263709,0,3,15,38,86,84,39,14,8,1
474577,0,1,5,33,66,46,10,7,3,4
479221,0,0,1,21,62,65,28,12,1,1
176392,4,8,26,50,86,61,28,14,3,2
514261,1,4,18,71,88,14,4,2,0,0
803114,0,1,2,10,46,36,25,3,3,0
396046,7,10,21,67,100,48,19,10,4,2
357329,0,1,4,24,64,67,22,10,1,3
176957,2,6,17,52,82,56,11,3,3,1
772648,5,14,26,100,169,121,43,17,0,2
502872,3,2,3,15,48,71,36,23,14,7
653006,1,3,11,40,59,22,5,2,1,2
350581,4,12,33,73,130,77,31,12,3,3
536809,0,1,7,33,46,27,3,1,2,0
448843,1,5,18,52,84,33,9,1,0,0
296287,8,9,25,68,90,51,23,7,3,1
704159,0,0,4,12,59,58,15,8,4,0
235012,4,13,31,64,63,23,10,1,1,2
951229,0,1,2,8,36,48,23,6,4,1
365905,0,1,3,14,48,58,47,24,15,1
752676,0,0,1,2,25,50,49,21,10,3
485006,0,0,7,22,33,58,56,36,9,11
356041,0,1,11,26,80,52,14,11,3,3
757149,0,5,22,42,81,59,17,12,2,1
221527,0,6,16,57,93,53,16,7,2,0
112056,1,5,25,52,84,60,25,10,2,0
452849,2,0,6,13,55,90,49,33,13,5
917884,6,12,33,66,74,41,8,5,3,1
151235,24,34,65,98,64,39,8,9,1,1
99436,2,1,14,36,66,65,47,36,23,13
711037,6,1,8,25,65,55,21,17,5,2
783492,1,10,22,52,66,37,9,7,2,0
916095,0,5,11,12,36,41,23,4,0,1
300575,9,17,21,54,47,44,19,4,1,2
427663,0,5,23,72,78,15,7,2,1,0
696165,0,4,4,13,34,51,20,9,8,5
217604,5,11,38,79,116,48,30,17,11,3
62123,2,6,24,52,80,62,35,17,5,3
912451,1,0,6,6,29,41,26,11,3,1
75504,1,5,13,34,67,81,53,31,9,9
607154,1,3,14,44,69,16,5,0,0,0
225058,5,11,32,81,85,51,20,11,1,2
686138,1,4,4,27,69,36,15,8,3,2
899631,1,4,9,32,51,31,16,6,3,0
940976,0,3,4,18,44,78,51,24,11,10
776264,2,6,29,55,66,28,5,4,0,1
936113,2,5,2,16,54,55,29,19,9,3
199348,1,4,11,39,83,62,31,11,2,1
484030,0,1,5,26,64,48,19,8,0,1
119006,5,20,37,91,87,48,23,9,2,3
295797,8,26,42,95,103,47,18,10,6,3
388872,0,0,4,18,71,102,43,8,6,3
542760,1,0,3,17,21,44,31,21,9,4
515853,0,2,12,51,85,27,9,4,0,1
895223,2,5,4,14,56,60,13,4,1,0
717629,1,5,13,31,59,36,18,4,1,0
158976,8,15,52,69,88,19,11,6,2,1
420643,0,5,17,65,74,53,23,5,3,2
121218,6,11,22,50,69,37,12,3,2,1
441321,1,1,6,22,58,66,29,14,8,1
495,7,9,16,34,29,25,19,6,3,2
412589,3,5,19,36,68,60,40,28,8,6
248350,5,13,19,42,75,45,26,7,6,2
174424,4,8,30,54,90,59,18,9,2,4
861333,12,12,23,46,102,44,18,2,0,0
326497,6,11,21,54,73,48,15,14,4,0
836605,0,1,5,21,43,55,20,9,4,1
656230,1,6,5,19,45,49,45,31,16,15
309447,16,14,31,58,48,21,15,5,2,4
380549,1,10,15,54,97,82,33,14,7,6
543971,2,2,8,30,66,46,15,10,6,2
859081,2,2,7,17,62,56,38,9,5,0
18981,20,22,36,55,53,23,15,13,2,0
150075,65,69,71,83,28,9,5,2,0,0
586867,1,2,2,18,24,56,38,20,6,14
475941,0,0,1,5,24,43,48,36,13,9
828775,1,1,6,20,67,80,33,20,5,4
372782,0,1,12,25,55,72,53,26,4,1
263445,4,6,29,63,100,28,17,9,0,2
816293,1,7,13,30,60,53,24,8,5,4
343829,0,0,3,29,64,41,13,6,1,2
251933,10,9,30,66,79,43,21,5,2,1
358096,2,0,7,20,43,63,48,27,17,19
899299,0,2,6,30,52,31,5,2,0,0
566576,0,2,5,30,52,54,29,14,3,4
31842,0,0,0,3,6,23,36,36,26,28
119331,0,12,20,41,97,73,44,16,8,3
861881,2,2,13,24,60,74,38,17,4,0
245947,9,17,44,93,70,24,9,3,0,2
812865,4,2,13,28,53,31,19,4,5,2
460811,1,2,9,27,85,58,22,8,6,3
373608,0,5,17,54,80,34,24,6,2,0
373604,12,22,27,66,47,36,13,4,5,0
527867,0,1,6,33,62,22,6,3,1,0
850108,18,16,30,47,36,27,13,8,0,4
99407,3,5,16,44,100,74,61,27,15,3
909687,2,4,15,27,46,26,17,4,4,1
259504,1,1,8,30,98,72,37,23,2,2
38019,10,10,35,48,63,34,13,9,3,1
823021,0,0,0,14,47,60,34,18,14,3
726135,0,5,6,18,56,66,35,15,4,5
686792,0,2,3,12,52,62,33,9,5,1
13792,0,0,4,9,16,27,14,13,1,6
349127,1,2,6,15,37,50,37,30,9,8
2375,1,2,7,16,35,49,47,38,18,11
310497,1,2,2,10,45,67,46,12,12,4
491384,0,3,7,37,89,40,7,6,3,2
631661,3,12,30,60,84,38,10,4,1,0
825701,4,7,16,25,60,27,12,7,1,4
232606,1,4,9,28,77,61,40,20,4,9
321854,2,3,9,53,103,72,12,3,2,0
337328,0,1,1,5,37,44,46,28,12,3
39110,6,20,30,47,61,42,10,6,3,2
617397,3,6,9,33,70,27,12,5,3,1
663818,5,7,23,66,64,24,10,2,3,2
191557,2,13,27,76,104,44,9,6,1,1
29014,2,4,9,31,56,49,30,17,13,2
140336,2,3,13,29,47,55,31,17,12,4
760416,2,8,15,43,73,41,13,6,1,1
639819,11,19,39,87,60,21,1,1,1,0
541316,0,0,0,1,27,51,26,11,5,0
283623,0,1,5,33,70,48,18,9,4,2
501643,0,1,3,16,52,72,70,27,23,6
735579,1,1,7,23,49,52,33,15,7,3
748868,2,9,11,18,45,50,33,16,3,4
7791,51,53,60,76,36,12,5,3,0,1
318606,2,3,12,28,65,66,25,17,4,3
288671,2,2,8,19,50,56,28,11,4,2
256523,0,1,10,45,71,85,42,12,1,1
22885,5,8,19,42,53,37,25,12,6,2
885976,0,2,5,23,54,29,9,4,0,1
546158,0,0,1,7,25,38,25,16,5,6
138341,17,25,34,54,58,18,8,1,1,3
84556,0,1,3,15,29,52,31,32,26,20
356459,0,4,7,38,50,70,26,19,5,5
150653,0,2,14,60,75,36,11,10,2,1
189729,1,6,8,34,55,73,24,12,8,4
348652,2,5,18,52,61,32,16,4,1,1
200701,5,23,49,109,59,34,5,3,2,1
407439,22,19,39,52,59,23,10,1,1,1
81949,1,1,7,14,65,66,26,11,3,1
365343,1,1,11,22,49,63,35,25,18,4
782597,0,0,1,4,28,45,35,17,4,6
64691,4,4,12,26,55,58,39,42,19,10
164966,2,2,13,31,80,101,52,18,15,1
914284,0,1,8,13,43,60,35,23,5,1
853272,1,8,10,36,77,47,10,8,1,1
518502,0,3,3,33,83,57,14,3,0,1
423588,1,2,0,9,44,50,31,24,5,2
146418,2,8,18,61,111,70,28,10,4,0
237396,1,6,10,16,38,46,37,17,13,15
771229,0,1,3,15,57,60,17,9,5,2
852412,3,1,7,9,35,62,40,29,19,8
481438,1,0,8,27,39,35,8,11,7,3
670632,0,1,5,16,65,53,10,7,1,1
118051,3,8,29,74,110,41,17,9,2,4
401790,0,6,15,41,85,96,56,24,12,7
747355,0,2,12,16,40,54,41,21,11,7
828753,4,9,18,53,81,49,16,2,1,2
771891,2,8,22,72,177,149,49,20,3,3
706314,4,10,17,38,49,25,2,0,1,0
7932,3,6,29,30,53,55,44,29,7,5
319934,2,1,4,19,34,79,45,35,14,13
609852,0,5,7,36,112,87,41,13,2,0
543425,0,0,3,26,40,58,28,17,7,2
502066,0,2,9,47,110,39,12,0,0,0
878685,0,1,4,10,40,47,23,8,2,2
893201,2,3,5,31,57,22,5,1,0,0
224841,4,11,30,45,100,56,24,14,6,2
361207,3,12,22,58,59,32,5,3,2,2
51792,0,2,13,25,42,30,13,5,2,2
501450,5,8,15,51,71,23,4,1,0,1
55937,7,5,22,51,65,51,17,19,3,3
60567,0,1,6,17,43,44,28,15,5,4
3636,1,2,18,55,60,61,30,18,4,4
511482,1,1,6,39,70,33,4,1,0,0
800567,2,5,23,34,54,31,12,5,0,0
460238,4,7,13,73,172,110,42,22,9,7
637072,4,8,10,46,66,61,24,13,3,3
801774,2,16,18,49,40,14,9,2,2,0
658301,1,1,3,16,48,71,56,40,18,10
9824,0,1,4,12,22,29,10,6,2,0
73950,1,6,15,39,68,25,11,6,1,1
654678,4,19,38,67,44,11,6,2,0,0
856227,1,0,0,3,15,41,39,23,15,11
69958,14,37,53,73,45,26,11,5,1,3
46451,1,10,26,57,68,52,24,15,2,5
493932,0,3,8,40,61,35,11,1,1,0
131358,0,5,17,44,84,71,40,7,3,0
558869,0,2,1,15,44,38,21,6,2,0
543940,0,0,2,13,42,43,28,12,2,1
425128,0,0,4,4,29,63,41,18,7,4
248830,6,6,15,36,70,45,35,25,4,6
232489,4,6,14,51,89,75,33,12,10,5
878426,4,7,14,34,59,25,9,2,2,3
876770,0,3,3,10,39,58,37,15,15,0
18554,1,1,10,24,62,73,41,26,15,4
556612,1,2,8,26,73,59,38,14,3,2
120884,3,5,9,39,79,77,51,46,11,8
311553,0,3,15,35,66,52,20,16,1,1
51790,0,1,5,19,25,42,22,8,11,2
290740,0,0,4,16,33,55,30,13,6,11
335505,1,6,12,38,64,58,21,11,1,2
701329,0,1,2,15,35,43,24,13,7,3
453380,1,0,4,19,49,47,16,3,2,3
26995,2,6,18,47,58,54,36,13,3,3
42384,0,3,7,16,38,45,20,13,6,5
252340,1,2,5,21,67,75,48,21,15,5
852742,0,1,2,40,79,50,12,1,1,0
523466,4,9,29,61,58,14,4,0,0,0
322282,4,16,21,66,63,19,9,2,0,2
321335,4,2,16,65,89,63,17,6,2,0
461754,2,1,6,34,59,37,13,3,0,1
329047,23,31,58,64,30,6,0,3,2,2
15003,0,2,7,14,37,22,13,5,2,2
6342,3,6,14,34,91,66,39,22,4,4
146221,0,1,6,35,111,93,45,20,5,2
374079,2,10,21,56,67,33,8,3,2,0
689648,0,1,1,16,51,46,14,8,1,1
918450,0,2,2,8,46,40,11,2,1,3
755967,0,0,2,10,56,94,47,18,6,4
908308,1,3,8,21,68,63,18,11,5,0
100082,0,2,7,25,65,79,68,50,14,17
284418,1,4,5,14,46,72,59,26,12,5
608028,0,5,13,47,76,44,11,6,3,0
446194,1,4,13,54,69,37,18,3,1,2
443594,2,0,4,12,32,52,51,28,22,12
29973,4,12,20,39,68,45,35,20,7,2
835410,1,1,3,13,35,69,57,30,7,5
397444,0,3,8,35,65,23,6,4,0,0
170211,3,6,15,45,115,84,48,26,12,2
145695,2,3,17,94,109,70,13,4,3,0
1611,5,10,24,26,45,46,27,8,6,0
229729,20,40,54,80,54,27,15,5,0,1
724291,1,2,2,8,18,41,40,18,25,19
223656,2,14,41,95,73,19,4,1,2,0
160780,5,21,47,86,83,18,11,3,0,1
17259,25,32,38,42,29,23,13,8,3,0
314432,2,5,13,47,74,67,25,9,2,0
114718,3,11,17,46,70,33,16,3,1,1
494174,3,3,13,38,97,48,25,16,9,3
461875,0,0,2,3,18,62,39,21,8,5
132625,1,9,19,39,128,91,38,11,3,7
809589,0,0,1,5,22,57,32,19,7,7
101043,6,10,34,63,62,18,3,2,0,0
88007,2,1,6,23,61,37,32,22,8,4
343253,0,4,11,31,89,64,22,10,6,6
311434,1,8,28,60,58,28,6,4,1,0
943404,1,0,5,17,50,47,19,3,2,2
923141,0,2,1,12,44,47,7,4,0,0
464472,0,2,9,35,75,31,14,9,0,2
115195,1,5,14,42,85,39,13,4,0,1
287279,2,0,11,18,51,65,35,28,15,6
919542,2,2,16,25,39,23,5,2,0,0
818620,0,0,4,4,43,45,19,6,2,0
849762,0,0,0,11,46,53,28,9,1,1
710186,6,11,11,38,46,33,15,8,5,4
935469,1,5,12,41,81,35,11,3,1,1
871873,0,0,2,9,24,45,41,10,7,1
129708,0,8,14,44,88,37,13,3,1,0
243075,7,16,46,76,77,33,16,5,2,0
428156,0,0,0,10,18,33,32,35,25,18
343839,0,1,4,9,49,81,44,37,21,6
824563,0,3,3,17,35,41,27,28,5,3
226375,1,3,5,16,55,70,47,24,15,7
468668,3,3,9,42,71,42,19,8,4,1
936923,3,9,20,48,62,26,10,6,0,0
678850,0,0,7,28,65,45,6,2,2,1
488075,2,4,16,47,71,27,7,1,0,3
870439,0,4,4,20,32,65,43,38,12,8
377429,11,26,33,71,67,18,8,4,0,0
60096,0,2,4,16,25,44,25,14,5,4
367428,4,16,25,53,70,48,23,8,2,5
384079,0,0,7,23,45,58,50,30,9,11
304056,23,35,63,54,66,26,14,6,3,4
777416,0,5,10,42,62,26,8,1,0,1
75832,4,10,31,45,105,61,26,12,5,0
355854,2,2,8,51,76,40,7,6,3,2
75750,2,3,27,37,53,50,53,53,25,17
122857,0,0,7,44,63,41,15,5,0,1
674684,0,0,2,8,42,54,24,7,1,0
426192,0,3,11,33,66,33,18,0,1,0
113141,0,1,9,18,36,64,40,36,25,7
113908,1,4,16,36,94,69,30,16,4,4
856204,5,4,21,47,83,27,11,5,2,0
395311,9,18,31,74,95,39,19,6,2,2
377432,0,3,7,30,79,53,8,7,2,0
769365,1,5,12,49,46,16,4,0,1,0
772089,0,4,20,66,170,147,58,29,8,3
921722,7,20,34,50,42,9,4,1,1,0
456293,0,2,7,46,91,58,19,14,4,3
614858,1,1,11,46,75,33,17,7,4,0
22155,11,24,41,51,44,19,7,3,1,3
202994,25,36,50,81,70,49,20,11,4,0
612238,0,1,2,26,61,42,20,7,0,0
693308,1,3,11,35,61,32,7,1,2,0
618853,3,2,11,49,56,40,18,9,2,5
945941,1,4,16,41,75,21,6,1,1,0
342382,0,0,3,16,69,80,59,19,5,1
666048,0,1,9,32,66,53,25,6,4,1
38724,2,1,7,18,41,38,26,12,6,3
466870,1,1,7,23,59,52,20,9,3,1
729309,1,4,8,26,68,51,28,9,5,1
309115,0,3,20,40,67,46,15,9,3,3
887078,0,1,6,16,46,46,23,6,3,1
516170,2,3,10,34,79,67,24,9,3,2
164775,0,1,7,54,79,66,22,6,1,1
455747,0,1,4,25,58,59,22,9,4,1
885831,0,5,14,38,62,25,2,1,1,0
178249,4,10,35,72,112,39,23,8,3,5
404951,0,1,6,8,24,43,49,31,14,9
416952,1,6,21,69,112,80,38,17,5,0
269968,1,5,15,51,90,52,32,14,3,7
336235,10,21,39,74,68,37,15,5,2,2
74395,2,3,17,46,90,54,30,15,7,3
333877,0,3,3,24,108,84,36,11,5,0
651669,1,2,7,31,70,65,27,9,3,0
628269,0,2,1,14,52,83,39,17,12,6
385337,2,3,7,29,87,73,28,8,2,0
268838,3,9,22,32,69,63,37,21,7,7
468297,1,5,12,35,72,39,17,9,4,1
617311,1,1,1,11,19,45,40,29,21,23
700863,1,0,8,22,45,51,34,15,8,2
191174,1,3,17,34,75,72,36,25,7,6
317776,0,1,5,26,47,35,12,7,2,0
921880,7,12,20,39,47,31,7,4,2,1
488839,0,2,3,24,43,42,31,13,0,0
245348,17,30,58,84,48,18,6,0,1,1
4964,2,6,11,14,38,53,58,39,17,9
770925,1,6,9,40,159,157,74,40,14,3
928344,1,2,9,27,64,35,14,8,4,1
902621,2,2,15,35,54,59,24,12,7,1
645438,5,3,25,54,93,31,13,5,0,0
93452,3,5,16,29,69,73,31,30,8,8
605834,0,0,3,10,46,52,7,0,1,0
4043,1,4,7,36,45,63,45,25,18,14
823034,0,0,0,9,24,55,47,34,18,9
240284,2,2,6,34,57,54,45,27,11,11
446072,0,4,5,40,116,47,11,5,4,0
302305,1,2,10,24,74,51,33,11,2,2
437063,1,1,2,32,94,74,31,13,7,2
593938,0,1,1,8,31,50,18,10,2,1
847555,0,3,2,27,56,103,50,9,2,2
848216,2,3,11,11,37,56,44,30,13,10
324424,8,16,29,67,83,37,7,5,1,0
572287,0,1,3,32,70,58,20,3,1,1
923886,0,0,0,5,21,53,33,18,9,1
298650,10,12,27,61,86,59,20,10,2,1
79556,0,1,6,24,60,52,22,8,6,4
882034,0,2,6,8,35,39,22,12,4,0
926567,4,6,21,50,51,12,1,1,2,0
728821,0,0,2,18,37,59,50,20,16,8
684169,1,5,10,40,77,13,2,3,2,2
788602,6,11,19,51,59,27,12,5,3,0
340277,5,20,32,66,67,36,8,5,1,2
42389,5,7,14,43,49,43,42,15,6,8
709095,0,3,8,20,76,47,21,4,5,0
518624,0,6,14,54,61,36,26,6,3,0
233277,3,11,18,53,80,36,8,8,2,1
354730,2,5,9,42,86,82,29,20,9,4
886525,0,0,5,7,38,76,55,40,14,6
544569,1,5,10,27,48,21,3,1,0,1
209490,2,5,27,46,81,57,27,14,8,3
7024,15,34,72,81,67,25,14,2,1,4
350992,20,30,53,98,104,55,13,0,0,1
734544,4,5,13,30,66,41,11,3,1,1
957179,1,1,3,14,17,31,31,13,3,4
788761,0,0,2,6,28,30,41,39,20,16
150296,4,6,24,50,96,73,38,19,11,4
931598,0,1,6,10,52,51,24,4,1,1
935760,1,3,7,18,46,66,41,14,8,6
29166,2,6,21,38,53,36,36,13,5,0
268690,7,16,29,87,129,54,22,6,4,2
640756,1,2,15,49,55,16,5,0,1,0
885267,0,1,1,14,52,42,20,1,0,0
124936,1,8,14,54,107,66,26,13,4,0
13421,3,5,18,42,65,31,22,5,4,1
866545,6,12,28,69,123,104,62,25,8,7
457699,0,5,9,48,83,39,22,11,5,1
932297,0,0,4,14,29,61,30,9,2,2
120242,2,5,23,68,105,69,18,10,2,3
63798,6,9,38,59,77,41,29,9,2,3
731928,2,1,3,3,40,67,55,16,9,7
402091,0,1,4,20,71,53,23,12,1,1
204832,5,9,23,50,61,35,14,9,3,3
581851,1,1,1,11,34,39,26,17,4,7
395215,0,1,11,38,56,31,13,4,0,1
27713,5,9,23,45,68,44,37,16,9,2
640449,1,0,4,21,44,52,15,6,0,2
4067,1,4,7,23,55,68,54,36,11,6
951207,0,0,1,1,12,51,43,23,6,2
393063,1,6,24,56,65,18,1,0,0,0
205046,1,0,5,18,93,69,27,10,5,3
857211,1,2,2,14,54,48,15,6,1,0
693187,0,0,2,11,41,48,22,7,4,2
132454,34,35,73,70,37,15,3,1,1,2
466922,0,2,13,44,63,30,10,3,2,1
180969,2,6,20,43,75,44,14,3,0,0
938027,0,0,1,16,38,52,21,10,0,3
755964,1,2,5,10,59,91,41,9,5,0
650837,0,2,5,28,62,85,43,31,13,4
52079,2,7,20,38,51,39,22,14,5,2
812012,0,5,19,65,62,28,6,2,2,0
654295,0,0,2,10,36,60,41,30,12,5
188261,2,9,25,69,106,51,31,7,5,4
155797,1,12,30,52,77,63,42,30,6,7
859340,1,4,3,13,34,45,23,11,2,4
897106,0,1,3,5,9,24,30,23,18,6
903746,1,5,9,28,51,31,13,5,0,1
875816,1,2,8,24,58,35,12,1,1,1
255376,1,3,8,23,75,101,66,32,15,16
888808,5,6,17,53,55,35,9,4,3,0
69589,2,4,8,18,51,51,23,8,1,2
8594,5,15,23,54,71,49,42,15,3,1
139600,1,9,27,67,103,50,14,9,2,0
771563,5,8,21,65,130,126,88,34,14,7
7636,6,15,31,43,60,60,31,23,6,6
500531,0,2,4,29,71,51,16,6,3,2
780282,18,19,52,64,19,8,3,0,0,0
584385,0,0,6,14,57,50,26,9,1,2
379107,3,13,35,69,62,30,8,1,1,1
768254,0,0,4,8,41,59,16,6,4,1
36884,2,2,15,22,42,26,20,17,2,3
296685,1,6,19,40,91,79,32,11,4,2
820490,1,1,3,19,57,37,17,3,2,1
937158,6,7,18,55,66,17,8,1,0,0
644379,0,5,16,53,89,46,10,2,0,0
910666,5,7,17,57,86,52,11,5,1,2
288991,2,8,27,62,86,45,16,8,4,3
945952,0,4,3,19,59,61,32,13,3,0
891641,1,2,4,12,36,56,37,20,8,4
723220,1,0,9,13,50,56,18,14,3,4
836228,1,2,1,4,31,50,32,12,9,8
315651,1,6,15,60,60,22,5,5,1,2
17370,1,3,13,24,39,57,38,29,14,3
429409,0,1,0,9,56,72,48,22,9,5
23814,4,14,37,55,62,24,14,5,1,1
664443,0,1,1,14,50,47,15,8,3,5
936527,0,0,7,29,55,35,8,1,1,0
278611,0,0,5,22,52,59,23,6,4,1
740808,5,4,20,38,52,24,9,3,3,0
517498,0,0,3,15,60,68,44,11,8,5
805427,1,2,6,15,42,51,27,12,8,2
836135,1,2,1,2,12,41,41,30,13,9
203447,9,18,47,84,59,24,10,0,4,1
25845,0,1,7,29,45,30,11,11,2,1
717032,2,5,15,49,34,16,3,2,0,0
107934,2,3,7,21,63,56,22,11,3,1
872952,0,2,7,40,63,34,5,1,0,0
338374,0,3,6,41,77,39,11,7,2,2
121670,19,33,70,105,45,14,5,3,0,2
431348,0,0,8,27,71,60,21,6,2,0
778400,2,9,15,44,60,25,4,0,0,0
186941,1,3,21,48,106,54,34,11,8,3
250004,8,12,17,50,70,52,26,10,11,2
161155,28,55,68,87,40,11,4,1,1,0
148282,4,6,33,93,62,22,1,1,1,1
943062,1,5,8,34,77,30,8,3,3,0
10029,2,3,17,36,45,45,22,8,3,0
55568,2,6,15,40,79,49,40,9,2,2
80814,8,10,32,49,85,64,30,9,2,3
787933,4,4,17,36,44,21,1,4,2,0
607335,0,1,10,39,48,14,1,0,0,1
767429,0,3,2,15,36,47,29,6,7,3
306871,2,10,46,53,63,32,11,7,0,2
