image_id,quality,cl1,cl2,cl3,cl4,cl5,cl6,cl7,cl8,cl9,cl10,cl11
farm1_374_20014658718_d828e890a4_b.jpg,0.85,0.0,0.6,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2
farm1_277_19922397079_ab6d42c365_b.jpg,0.55,0.4,0.2,0.8,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.0
farm1_324_19986453529_59e4ea8514_b.jpg,0.55,0.2,0.4,0.4,0.2,0.2,0.0,-0.2,0.0,0.0,0.0,0.6
farm1_499_19998714229_20b896e684_b.jpg,0.5,-0.2,0.2,-0.4,-0.2,0.2,0.0,0.8,0.0,0.2,0.0,0.0
farm1_330_19988832649_ba5a1d5c05_b.jpg,0.0,0.0,0.0,-0.2,0.0,-0.2,0.0,-0.2,0.0,-0.2,0.0,0.0
farm1_277_20203040645_e16f8b341e_b.jpg,0.45,-0.2,0.2,0.4,0.4,0.0,0.0,-0.2,0.0,0.0,0.0,-0.6
farm1_328_20303715766_841b18d638_b.jpg,0.35,-0.2,0.0,0.2,-0.4,0.2,0.0,0.4,0.0,0.0,0.0,-0.4
farm1_316_20270198122_61f2cb3ac7_b.jpg,0.5,0.0,0.4,-0.2,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6
farm1_357_20241739396_f9608b3afd_b.jpg,0.2,-0.2,-0.2,-0.2,0.0,-0.2,0.0,0.0,0.0,-0.4,0.0,-0.6
farm1_398_19996958919_2e236f7dc8_b.jpg,0.3,0.0,-0.2,-0.6,0.0,0.0,0.0,0.6,0.0,-0.4,0.0,-0.4
farm1_280_19987801995_ca9efd7324_b.jpg,0.55,0.0,0.4,0.4,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.8
farm1_330_20110490396_9bffe256e6_b.jpg,0.3,0.0,0.0,-0.4,-0.2,0.2,0.0,-0.8,0.2,-0.2,0.0,-0.2
farm1_303_20255344036_e0545ce8d0_b.jpg,0.35,0.0,0.0,-0.6,-0.2,-0.2,0.0,-0.8,0.2,0.4,0.0,0.0
farm1_307_20078268632_93fa6c955f_b.jpg,0.6,0.0,0.4,0.4,0.8,0.2,0.0,0.4,0.0,0.0,0.0,-0.2
farm4_3751_20093924542_7867b324fb_b.jpg,0.35,0.0,0.6,0.0,0.2,-0.2,0.0,0.4,0.0,-0.2,0.0,0.0
farm1_323_19483363253_1a153cbfae_b.jpg,0.45,0.2,-0.6,0.0,0.0,0.2,0.0,0.4,0.2,0.2,0.0,0.0
farm1_295_19931205109_2ce45900f3_b.jpg,0.4,0.0,-0.2,-0.2,0.6,-0.4,0.0,0.6,0.0,-0.2,0.0,-0.6
farm4_3791_20189709401_91f26627fc_b.jpg,0.45,0.0,0.0,-0.4,1.0,-0.4,0.0,0.0,0.0,0.0,0.0,-0.4
farm1_255_20014798818_fcca391342_b.jpg,0.75,0.0,0.4,1.0,0.0,1.0,0.0,0.2,0.0,0.2,0.0,0.4
farm1_383_19461272453_da5643df1f_b.jpg,0.6,0.0,0.4,0.4,-0.2,0.4,-0.2,-0.4,0.4,0.0,0.0,-0.4
farm1_262_20284635125_a84d56df75_b.jpg,0.7,0.0,0.0,0.4,0.2,0.2,0.0,1.0,0.0,0.6,0.0,0.8
farm4_3786_20175860965_2568dd8f1d_b.jpg,0.5,0.0,0.4,-0.2,0.0,0.0,0.0,-0.2,0.2,-0.2,0.0,-0.2
farm4_3824_20270790461_c6c52aa3dc_b.jpg,0.45,0.0,0.4,0.8,0.2,-0.4,0.0,0.0,0.0,0.0,0.0,0.0
farm1_310_20076721576_6ff7fb3916_b.jpg,0.55,0.2,0.2,0.2,0.2,-0.4,0.0,-0.6,0.6,0.2,0.0,0.4
farm1_298_19521397564_8abf57abef_b.jpg,0.65,0.0,0.4,1.0,0.4,0.2,0.0,0.6,0.0,0.0,0.0,0.0
farm1_369_19995004679_4abca61015_b.jpg,0.4,0.0,0.0,-0.6,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.4
farm1_372_19939299450_4382ddf4b5_b.jpg,0.6,0.0,0.4,0.6,0.2,0.0,0.0,-0.4,0.0,0.2,0.0,1.0
farm1_293_20202604655_4fa6333e35_b.jpg,0.75,0.0,0.2,0.8,-0.2,0.2,0.0,0.8,0.0,0.4,0.0,0.6
farm1_387_20323451782_5bb0e114bb_b.jpg,0.65,0.2,0.6,0.2,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.2
farm1_274_19442477724_d77b7250ca_b.jpg,0.55,0.2,0.2,0.4,0.0,0.2,0.0,0.2,0.2,0.4,0.0,0.0
farm1_278_19896091419_61bacc0e5e_b.jpg,0.6,0.2,0.2,0.8,0.0,-0.4,0.0,0.4,0.0,0.0,0.0,0.4
farm1_295_19871010948_48f808d6a6_b.jpg,0.45,0.0,0.4,0.4,-0.2,-0.4,0.0,0.0,0.0,-0.2,0.2,-0.4
farm1_328_20016390840_8cb104c92c_b.jpg,0.6,0.0,0.8,0.6,0.4,-0.2,0.0,1.0,0.0,0.0,0.0,0.2
farm1_355_19480068574_c40cb19e23_b.jpg,0.35,0.0,0.2,-0.8,0.2,0.2,0.0,-0.6,0.0,0.0,0.0,0.2
farm1_348_20004268801_6c104ea5a9_b.jpg,0.6,0.0,0.2,0.4,0.2,0.0,0.0,0.4,0.0,0.2,0.0,0.4
farm1_304_20179466306_803b8b3616_b.jpg,0.75,0.0,0.6,0.6,0.6,0.2,0.0,0.4,0.2,0.2,0.0,0.2
farm1_374_20167048441_99ebf8c7a5_b.jpg,0.4,0.0,0.2,-0.2,0.2,0.0,0.0,0.0,0.2,-0.2,0.0,-0.4
farm1_434_19641280803_c5d3101fea_b.jpg,0.35,0.0,0.6,-0.2,-0.4,-0.4,0.2,-0.2,0.0,0.0,0.0,-0.2
farm1_372_19893032520_1fa773fbf7_b.jpg,0.55,0.0,0.2,0.6,0.6,0.0,0.0,0.6,0.0,-0.4,0.0,-0.4
farm1_264_19580083604_a66974ecdc_b.jpg,0.3,-0.2,0.8,-1.0,0.0,0.2,0.0,-0.2,0.0,-0.2,0.0,-0.4
farm1_545_20121191395_0a44c7d5af_b.jpg,0.7,0.0,0.4,0.2,0.4,0.4,0.0,0.6,0.4,-0.2,0.2,0.4
farm1_311_19935115969_e5e7665361_b.jpg,0.45,0.0,0.4,-0.8,0.6,-0.2,0.0,-0.2,0.0,0.0,0.0,0.2
farm1_339_20200501701_8dfe197657_b.jpg,0.25,0.2,-0.2,-0.4,0.0,-0.2,0.0,-0.6,0.0,-0.2,0.0,-0.6
farm1_376_19569908153_197467eaa0_b.jpg,0.25,0.0,0.0,-0.4,0.0,-0.2,0.0,-0.8,0.2,0.0,0.0,-0.6
farm1_490_19977593720_b10bcfccd4_b.jpg,0.45,0.0,0.6,0.2,0.0,0.2,0.0,0.6,0.0,-0.2,0.0,-0.2
farm1_322_19582504284_5b1dd85201_b.jpg,0.35,0.0,-0.2,-0.2,-0.2,-0.4,0.0,-0.4,0.0,-0.2,0.2,-0.8
farm1_313_19500770263_379e881fd4_b.jpg,0.75,0.2,0.6,0.8,0.0,0.6,0.0,0.2,0.0,0.6,0.0,0.4
farm1_330_20186983245_aa1af90825_b.jpg,0.65,0.4,0.2,0.6,0.0,0.0,0.0,-0.2,0.6,0.2,0.0,-0.2
farm1_319_19879169090_37d6ebd4cf_b.jpg,0.55,0.0,0.4,0.4,0.0,0.4,0.0,-0.2,0.0,0.2,0.0,-0.2
farm1_284_19645971933_df4618cea0_b.jpg,0.6,0.0,0.0,0.4,0.8,0.4,0.0,0.2,0.0,0.0,0.0,0.4
farm1_284_20109362995_12036a4f4d_b.jpg,0.6,0.0,0.6,0.2,0.2,0.0,-0.2,-0.6,0.0,0.0,0.0,-0.4
