image_id,quality,cl1,cl2,cl3,cl4,cl5,cl6,cl7,cl8,cl9,cl10,cl11
farm1_354_20135302686_bb0a821766_b.jpg,0.65,0.0,0.6,0.0,-0.2,0.2,0.0,0.4,0.4,0.0,0.0,0.0
farm1_303_20180512282_b2e8650fe3_b.jpg,0.55,0.6,0.0,0.4,-0.2,0.0,-0.2,0.0,0.0,0.0,0.0,0.2
farm1_321_19478142813_e9e3c656c0_b.jpg,0.7,0.0,0.6,0.4,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0
farm1_372_20084450530_e0c972410f_b.jpg,0.6,0.2,0.6,0.6,0.0,-0.2,0.0,-0.2,0.0,0.6,0.0,-0.4
farm1_279_20139919688_7612f7f663_b.jpg,0.8,0.0,0.8,0.4,0.0,-0.2,0.0,0.6,0.2,0.2,0.4,0.2
farm1_327_20007564409_278521c839_b.jpg,0.45,0.0,0.2,0.6,0.0,-0.2,0.0,0.4,0.0,0.2,0.0,-0.2
farm1_345_19521352964_8b49898255_b.jpg,0.3,-0.2,-0.4,0.2,-0.2,-0.6,0.0,0.0,0.0,-0.6,0.0,-0.2
farm1_296_20063622736_dd2bc5f026_b.jpg,0.6,0.0,0.2,0.2,0.6,0.4,0.0,1.0,0.0,-0.4,0.0,0.2
farm1_255_20272484795_1aa33bdd68_b.jpg,0.4,0.0,0.6,0.2,0.0,-0.2,0.0,-0.8,0.0,-0.4,0.0,-0.2
farm1_400_20156078485_e048d9614f_b.jpg,0.65,-0.2,1.0,0.8,0.2,0.4,0.0,0.2,0.4,0.4,0.0,0.2
farm1_448_19979545679_c3f4ee48cc_b.jpg,0.55,0.4,0.8,0.4,0.2,0.4,0.0,-0.8,0.0,0.0,0.0,0.0
farm1_350_20155439356_3a587d2662_b.jpg,0.45,0.0,0.2,0.6,0.0,0.2,-0.2,0.2,0.0,-0.2,0.0,0.0
farm1_379_20097180259_f4d676030a_b.jpg,0.45,-0.2,0.0,0.4,0.0,-0.2,0.0,0.4,0.0,0.6,0.0,-0.8
farm4_3819_19578297523_01d01c7e61_b.jpg,0.65,0.0,0.6,0.6,0.0,-0.2,0.0,0.2,0.2,-0.2,0.2,1.0
farm1_295_20266368572_859380fa97_b.jpg,0.75,0.2,0.8,1.0,0.2,0.4,0.0,0.6,0.0,0.2,0.0,0.2
farm1_351_19982350325_e110f8d919_b.jpg,0.6,0.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2
farm1_401_20119453585_9ae520005a_b.jpg,0.5,0.0,-1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
farm1_330_20044039296_328e002c66_b.jpg,0.6,0.2,0.2,0.6,0.4,0.0,0.0,0.6,0.0,0.0,0.0,-0.4
farm1_264_20075204529_bb2694ce40_b.jpg,0.4,0.2,0.2,-0.4,-0.2,0.0,-0.2,-0.4,0.0,0.0,0.0,-0.4
farm1_361_20089999329_d3181d4bbd_b.jpg,0.5,0.2,0.0,0.2,-0.2,0.4,0.0,-0.6,0.0,0.0,0.0,0.6
farm1_511_19935566899_b15cdbe49f_b.jpg,0.6,0.0,0.4,0.2,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.2
farm1_377_19573063863_4fba56066a_b.jpg,0.5,0.2,0.0,0.6,-0.2,0.2,0.0,0.8,0.0,0.2,0.0,-0.4
farm1_534_20303900046_7f8e7e792b_b.jpg,0.95,0.4,0.4,0.8,1.0,0.4,0.0,1.0,0.0,0.2,0.0,0.8
farm1_314_20083317066_0cdc99c8b9_b.jpg,0.05,-0.2,-0.4,-0.8,-0.4,-0.6,-0.4,-1.0,0.0,-0.2,0.0,-0.2
farm1_477_19639023984_3d64467ce7_b.jpg,0.95,0.2,0.4,0.8,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.6
farm1_339_20009295790_9588be3a41_b.jpg,0.65,-0.2,0.6,0.2,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.2
farm1_304_19959699846_1fc2038eca_b.jpg,0.562,0.0,0.2,0.2,0.4,0.2,0.0,0.4,0.0,0.2,0.0,0.2
farm1_323_19366102283_6649d5552f_b.jpg,0.312,0.2,0.2,-0.8,0.2,0.0,0.0,0.0,0.0,-0.2,0.0,0.2
farm1_266_19659673834_9c14577474_b.jpg,0.35,-0.6,0.0,-0.2,-0.2,-0.2,0.0,-0.2,0.0,0.2,0.0,0.4
farm1_294_20087683881_db0e3a2856_b.jpg,0.6,0.4,0.2,0.8,0.0,0.2,0.0,-0.6,0.0,0.2,0.0,0.0
farm1_391_20211407321_10d9dcb56e_b.jpg,0.65,0.2,1.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
farm1_269_19542106263_e86f9e21a9_b.jpg,0.5,0.2,0.2,-0.4,-0.2,0.2,0.0,-0.8,0.0,0.0,0.2,0.0
farm1_315_20191298685_4a1fe79827_b.jpg,0.55,0.2,0.0,1.0,-0.2,0.0,0.0,0.8,0.0,-0.2,0.0,0.0
farm1_378_20098598538_3cde67e995_b.jpg,0.55,0.2,0.2,0.0,0.2,-0.2,0.0,-0.2,0.0,0.0,0.0,0.4
farm1_430_20022708389_45e6ebdc81_b.jpg,0.65,0.0,0.2,0.2,0.0,-0.2,0.0,0.4,0.2,0.2,0.0,0.4
farm1_356_20074154690_94ea79df6b_b.jpg,0.7,0.0,0.8,0.4,-0.2,0.2,0.0,0.4,0.0,0.0,0.0,0.2
farm4_3772_20204643005_81a6db55bc_b.jpg,0.6,0.2,0.4,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,-0.4
farm1_287_19592602083_8975eaa003_b.jpg,0.55,0.0,0.2,0.6,0.2,-0.2,0.0,0.2,0.0,0.4,0.0,-0.2
farm1_392_20078358648_db07604787_b.jpg,0.6,0.4,0.2,0.0,0.2,0.4,-0.2,0.0,0.0,0.4,0.0,0.8
farm1_393_19586150444_095586b826_b.jpg,0.6,0.6,0.0,1.0,0.2,0.2,0.2,-0.8,0.0,-0.2,0.0,0.0
farm1_306_19572455013_2fe3fe1988_b.jpg,0.417,0.0,0.167,0.333,0.0,0.167,0.0,0.0,0.0,-0.167,0.0,0.167
farm1_299_20002852660_0d036a0248_b.jpg,0.45,0.2,0.0,0.6,0.0,0.0,0.0,0.2,0.0,-0.2,0.0,-0.6
farm1_412_19466538203_847fe759d2_b.jpg,0.7,0.4,0.4,0.4,0.0,0.2,0.0,0.6,0.0,0.2,0.4,-0.4
farm1_265_20006162098_1407f663ee_b.jpg,0.5,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,-0.4
farm1_346_20141828606_f11b8bc975_b.jpg,0.65,0.2,-0.2,0.4,-0.2,0.2,0.0,0.0,0.2,-0.2,0.0,0.2
farm1_273_19973697238_386ae97497_b.jpg,0.35,0.1,0.2,0.0,-0.2,-0.2,0.0,-0.5,0.0,-0.1,0.0,-0.5
farm1_351_20189393471_e58110cdf3_b.jpg,0.75,0.0,0.2,0.6,0.6,0.0,0.0,0.6,0.0,0.2,0.0,0.2
farm1_304_20332230611_dfe3f96b80_b.jpg,0.65,0.0,0.4,-0.4,0.4,0.2,0.0,1.0,0.0,0.0,0.0,0.2
farm1_471_20239973956_87e88c7d17_b.jpg,0.6,0.0,0.0,0.4,0.2,0.6,0.0,0.4,0.0,0.2,0.0,0.6
farm1_556_19927663330_96cc3a5239_b.jpg,0.85,0.0,0.2,0.4,0.6,0.8,0.0,0.8,0.0,0.0,0.0,0.6
farm1_345_19571841454_ede3efed71_b.jpg,0.45,0.0,0.2,0.2,0.0,0.2,0.0,-0.6,0.0,-0.4,0.0,-0.4
farm1_265_19665369023_cfafcbca0a_b.jpg,0.45,0.0,0.6,-0.2,0.2,0.2,0.0,0.4,0.0,0.2,0.0,-0.2
farm1_392_19580864063_90b0e6851d_b.jpg,0.55,0.0,0.4,0.4,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,-0.2
farm4_3805_20144799169_0de1c6e4f9_b.jpg,0.65,-0.2,0.8,0.2,0.6,-0.2,0.0,0.6,0.0,-0.4,0.2,0.4
farm1_396_20176323115_79cbf8d5e4_b.jpg,0.55,0.0,0.4,-0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0
farm1_377_19898598570_ee5a5c12f9_b.jpg,0.55,0.0,0.0,0.8,0.4,0.0,0.0,1.0,0.0,0.4,0.0,-0.4
farm1_264_19484398483_8d80bcc452_b.jpg,0.45,0.2,0.0,0.0,0.2,0.2,0.0,0.4,0.0,-0.4,0.0,0.4
farm1_313_19922348510_a0a5047342_b.jpg,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.2
farm1_383_20172917806_1c2bf53083_b.jpg,0.6,0.0,0.2,0.4,0.2,0.2,0.0,0.4,0.2,0.0,0.2,-0.2
farm1_508_19467980734_b1f61a95d0_b.jpg,0.792,0.0,0.5,0.333,0.333,0.333,0.167,0.333,0.0,0.333,0.0,0.833
farm1_328_19886602049_7639fcd64b_b.jpg,0.85,0.0,0.2,1.0,0.2,0.2,0.0,0.2,0.0,-0.2,0.0,0.8
farm1_260_19537392274_9656b119a8_b.jpg,0.375,0.0,0.167,0.0,0.0,-0.5,0.167,-0.333,0.0,0.0,0.0,-0.5
farm1_350_20183964171_bdae95ee92_b.jpg,0.5,-0.2,0.2,0.4,0.0,0.2,0.0,-0.2,0.0,0.0,0.0,0.4
farm1_376_20241639126_68918fbe37_b.jpg,0.6,0.0,0.0,0.8,0.0,-0.2,0.2,0.0,0.0,0.2,0.0,-0.2
farm1_338_19898615128_253fafa7c5_b.jpg,0.2,0.0,-0.2,-0.2,0.0,-1.0,0.0,-0.2,0.0,-0.2,0.0,-0.4
farm1_316_19977534178_8fe6c9c2d1_b.jpg,0.55,-0.2,0.2,-0.2,0.0,-0.2,0.0,-0.4,0.0,-0.2,0.0,0.8
farm1_361_19372129993_e8ef52fce0_b.jpg,0.35,0.2,0.0,-0.4,0.0,0.2,0.0,-0.8,0.2,0.0,0.0,0.6
farm1_343_20179863551_1828acd915_b.jpg,0.6,0.6,0.6,0.4,0.2,0.4,0.0,0.4,0.0,0.2,0.0,0.4
farm1_302_20000558449_151ddcebef_b.jpg,0.6,0.0,0.0,0.2,0.0,0.2,0.0,-0.2,0.6,0.0,0.4,0.2
farm1_325_19574872903_fc53862b3f_b.jpg,0.8,0.0,1.0,0.6,0.0,0.6,0.0,0.6,0.0,0.4,0.0,0.0
farm1_351_20168618246_3b80c8a1ec_b.jpg,0.312,-0.2,0.4,0.4,0.0,-0.2,0.0,0.4,0.0,0.0,0.0,0.2
farm1_375_20007486259_1a51f61827_b.jpg,0.4,0.0,0.0,-0.4,-0.2,-0.6,0.0,-0.2,0.2,-0.2,0.0,0.0
farm1_543_19529327774_801f9fbe34_b.jpg,0.8,0.0,0.6,0.8,0.2,0.8,0.0,0.4,0.0,0.0,0.0,0.2
farm1_373_20140862790_42d506195a_b.jpg,0.65,0.2,0.6,0.0,0.0,0.2,0.0,0.6,0.0,0.2,0.0,0.6
farm1_323_20076591348_0a9e5e7892_b.jpg,0.65,0.6,0.0,0.4,1.0,0.0,-0.2,0.8,0.0,0.0,0.0,0.0
farm1_531_20088108378_e470d9de97_b.jpg,0.4,0.0,0.4,0.2,-0.6,0.2,0.0,-0.2,0.0,-0.2,0.0,0.2
farm1_328_20303715766_841b18d638_b.jpg,0.35,-0.2,0.0,0.2,-0.4,0.2,0.0,0.4,0.0,0.0,0.0,-0.4
farm1_284_19509676243_115b62c22d_b.jpg,0.5,0.0,0.4,0.2,0.0,-0.2,0.0,0.4,0.0,0.2,0.0,0.2
farm1_543_19535643484_ea01724bd9_b.jpg,0.6,0.0,0.4,0.6,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0
farm1_383_19461272453_da5643df1f_b.jpg,0.6,0.0,0.4,0.4,-0.2,0.4,-0.2,-0.4,0.4,0.0,0.0,-0.4
farm1_347_20164053096_8b236fedb1_b.jpg,0.55,0.4,0.2,0.2,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0
farm1_295_19975370102_ebfd76800b_b.jpg,0.3,-0.2,0.0,0.2,0.0,0.0,-0.2,0.6,0.0,-0.4,0.0,-0.8
farm1_347_19583032253_bf82412ecc_b.jpg,0.35,0.2,0.2,0.6,0.0,0.0,-0.4,0.2,0.0,0.0,0.0,-0.4
farm1_363_19882461220_6b82d12df9_b.jpg,0.5,0.0,0.6,-0.2,0.2,0.0,0.0,-0.2,0.0,0.2,0.0,0.0
farm1_301_20017321419_45e9bec0d3_b.jpg,0.9,0.4,0.6,0.8,0.0,0.6,0.0,1.0,0.0,0.2,0.4,0.4
farm1_305_20027738609_4341d6417e_b.jpg,0.65,0.2,0.4,0.2,0.2,0.4,0.0,-0.4,0.0,0.0,0.0,0.0
farm1_516_19976819979_edda2c7204_b.jpg,0.25,0.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
farm1_333_19492884143_89954921fc_b.jpg,0.15,0.2,0.0,-0.6,-0.2,-0.4,-0.2,-0.2,0.0,-0.2,0.0,-0.2
farm1_353_19461668694_3e8ea51d56_b.jpg,0.45,0.0,0.0,0.6,0.2,0.0,0.0,0.2,0.0,-0.2,0.0,0.0
farm1_332_19947547710_d1682c5911_b.jpg,0.3,0.0,-0.2,-1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,-0.8
farm1_282_20274829181_dbff311a0e_b.jpg,0.4,0.0,0.0,-0.6,0.2,0.2,-0.2,0.0,0.0,-0.2,0.0,0.4
farm1_411_20169811936_a6effb0892_b.jpg,0.8,0.4,0.4,0.8,0.2,0.2,0.0,0.8,0.0,0.0,0.0,0.2
farm1_355_20209795145_b2821b6e9d_b.jpg,0.7,0.2,0.4,0.8,0.2,-0.2,0.0,1.0,0.0,0.0,0.0,-0.2
farm4_3671_20172083216_3c4c304e3f_b.jpg,0.4,-0.2,0.0,-0.2,0.0,-0.6,0.0,1.0,0.0,0.0,0.0,-0.4
farm1_320_20145406396_c7544e9203_b.jpg,0.5,0.0,-0.2,0.0,0.0,-0.4,0.0,0.4,0.0,0.0,0.0,-0.2
farm1_359_19927284368_4867cc283d_b.jpg,0.65,0.0,0.2,0.6,0.2,0.0,0.0,0.6,0.0,-0.2,0.0,0.2
farm1_459_20020768558_c26c8e972a_b.jpg,0.45,0.0,0.6,-0.2,0.2,0.2,-0.4,-0.2,0.2,0.4,0.2,0.2
farm1_437_19943994819_f2bc156660_b.jpg,0.4,-0.2,0.2,0.0,-0.6,-0.4,0.0,-0.2,0.0,0.0,0.0,-0.2
farm1_319_19509354484_984af09794_b.jpg,0.4,0.2,0.4,-0.6,0.4,-0.2,0.0,-0.4,0.0,0.0,0.0,0.0
farm1_300_19553249313_484ac3f425_b.jpg,0.6,0.4,0.0,0.2,0.8,0.0,0.2,0.4,0.0,0.0,0.0,-0.2
farm1_344_19520745984_6860646478_b.jpg,0.85,0.2,0.4,0.8,0.0,-0.2,0.0,0.8,0.0,0.6,0.0,0.6
farm1_513_20081500941_e9fc7ef8ac_b.jpg,0.55,0.2,0.4,0.0,0.2,0.0,0.0,-0.2,0.0,0.0,0.0,0.0
farm1_383_20185993452_4e306cd380_b.jpg,0.45,0.4,0.6,0.0,0.0,-0.2,0.0,-0.6,0.2,-0.2,0.2,-0.4
farm1_437_19582876423_6178a15a42_b.jpg,0.45,-0.2,0.2,-0.8,0.2,0.2,0.0,0.8,0.0,0.0,0.0,0.0
farm1_403_19897270139_1f67823b2c_b.jpg,0.188,0.0,0.0,0.0,-0.6,-0.4,0.0,-0.4,0.0,0.0,0.0,-0.2
farm1_323_19925242328_742da0d48b_b.jpg,0.3,0.4,0.4,0.0,0.0,-0.2,0.0,-0.6,0.0,0.0,0.0,-0.2
farm1_334_19986991780_ffc5ccce9f_b.jpg,0.55,0.2,0.4,0.2,-0.2,0.0,0.0,0.2,0.0,-0.2,0.0,0.4
farm1_287_19564769524_0a8d54eb3c_b.jpg,0.35,0.0,-0.2,-0.2,0.0,-0.2,0.0,-0.2,0.0,-0.2,0.0,-0.4
farm1_281_19543516383_445ef161a0_b.jpg,0.4,0.2,0.2,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,-0.2
farm1_369_20181406885_4b872de657_b.jpg,0.45,-0.2,0.0,0.2,0.0,0.0,0.0,-0.2,0.0,-0.6,0.0,0.4
farm1_486_20101152016_b38277cac4_b.jpg,0.4,0.0,-0.2,0.0,0.0,-0.8,0.0,0.2,0.0,0.4,0.0,-0.8
farm1_345_19367533024_c8e8c0ce6f_b.jpg,0.5,0.0,0.4,0.4,-0.2,-0.2,0.0,0.8,0.0,0.0,0.0,-0.6
